No.,Time,Source,Destination,Protocol,Length,Info
20097,596.543709,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
20098,596.544233,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20099,596.553167,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
20100,596.55396,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
20101,596.581741,fe80::218:21ff:fe48:737e,ff02::fb,MDNS,773,"Standard query response 0x0000 PTR N61026_396190700020._ipp._tcp.local TXT, cache flush A, cache flush 203.153.146.222 AAAA, cache flush fe80::218:21ff:fe48:737e SRV, cache flush 0 0 631 SINDOH-N61026.local NSEC, cache flush N61026_396190700020._ipp._tcp.local NSEC, cache flush SINDOH-N61026.local"
20102,596.582009,fe80::fe3f:dbff:febc:c935,ff02::fb,MDNS,966,"Standard query response 0x0000 TXT, cache flush PTR \354\203\210\355\236\230\352\264\200101._ipp._tcp.local PTR \354\203\210\355\236\230\352\264\200101._ipps._tcp.local SRV, cache flush 0 0 631 NPIBCC935.local NSEC, cache flush \354\203\210\355\236\230\352\264\200101._ipp._tcp.local NSEC, cache flush \354\203\210\355\236\230\352\264\200101._ipps._tcp.local"
20103,596.584721,fe80::5a20:b1ff:fef3:5334,ff02::fb,MDNS,1236,"Standard query response 0x0000 PTR HP PageWide Pro 477dw MFP [F35334]._ipp._tcp.local TXT, cache flush PTR HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local TXT, cache flush NSEC, cache flush HP PageWide Pro 477dw MFP [F35334]._ipp._tcp.local NSEC, cache flush HP PageWide Pro 477dw MFP [F35334]._uscan._tcp.local NSEC, cache flush HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local"
20104,596.585947,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP PageWide Pro 477dw MFP [F35334]._ipp._tcp.local, ""QM"" question"
20105,596.586578,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP PageWide Pro 477dw MFP [F35334]._ipp._tcp.local, ""QM"" question"
20106,596.587233,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP PageWide Pro 477dw MFP [F35334]._ipp._tcp.local, ""QM"" question"
20107,596.587887,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP PageWide Pro 477dw MFP [F35334]._ipp._tcp.local, ""QM"" question"
20108,596.588428,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,131,"Standard query 0x0000 SRV HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local, ""QM"" question"
20109,596.5892,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,131,"Standard query 0x0000 SRV HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local, ""QM"" question"
20110,596.589854,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,131,"Standard query 0x0000 TXT HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local, ""QM"" question"
20111,596.590378,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,131,"Standard query 0x0000 TXT HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local, ""QM"" question"
20112,596.60022,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,109,"Standard query 0x0000 SRV \354\203\210\355\236\230\352\264\200101._ipps._tcp.local, ""QM"" question"
20113,596.600735,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,109,"Standard query 0x0000 TXT \354\203\210\355\236\230\352\264\200101._ipps._tcp.local, ""QM"" question"
20114,596.601257,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
20115,596.60178,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
20116,596.602304,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local, ""QM"" question"
20117,596.602829,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local, ""QM"" question"
20118,596.603353,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,109,"Standard query 0x0000 SRV \354\203\210\355\236\230\352\264\200101._ipps._tcp.local, ""QM"" question"
20119,596.603877,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
20120,596.604416,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local, ""QM"" question"
20121,596.604928,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,109,"Standard query 0x0000 TXT \354\203\210\355\236\230\352\264\200101._ipps._tcp.local, ""QM"" question"
20122,596.60545,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local, ""QM"" question"
20123,596.605976,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local, ""QM"" question"
20124,596.637461,fe80::b20c:d1ff:fe3e:7c0c,ff02::fb,MDNS,975,"Standard query response 0x0000 TXT, cache flush PTR HP Color LaserJet MFP M477fdw (3E7C0C)._ipp._tcp.local PTR HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._ipp._tcp.local NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local"
20125,596.637461,fe80::8669:93ff:fef9:caf8,ff02::fb,MDNS,938,"Standard query response 0x0000 PTR HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local PTR HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local TXT, cache flush NSEC, cache flush HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local NSEC, cache flush HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local"
20126,596.638476,fe80::b25c:daff:fe65:186f,ff02::fb,MDNS,1061,"Standard query response 0x0000 PTR HP Color LaserJet MFP M283fdw (65186F)._ipp._tcp.local PTR HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local SRV, cache flush 0 0 443 NPI65186F.local TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M283fdw (65186F)._ipp._tcp.local NSEC, cache flush HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local NSEC, cache flush HP Color LaserJet MFP M283fdw (65186F)._uscans._tcp.local"
20127,596.639136,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local, ""QM"" question"
20128,596.639917,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local, ""QM"" question"
20129,596.640702,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local, ""QM"" question"
20130,596.641356,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local, ""QM"" question"
20131,596.642012,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20132,596.642799,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20133,596.643454,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20134,596.644382,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 SRV HP Color LaserJet MFP M283fdw (65186F)._ipp._tcp.local, ""QM"" question"
20135,596.644382,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20136,596.64516,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipp._tcp.local, ""QM"" question"
20137,596.645814,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 SRV HP Color LaserJet MFP M283fdw (65186F)._ipp._tcp.local, ""QM"" question"
20138,596.646469,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
20139,596.647248,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipp._tcp.local, ""QM"" question"
20140,596.663376,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
20141,596.664029,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
20142,596.664695,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
20143,596.665465,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M283fdw (65186F)._ipps._tcp.local, ""QM"" question"
20144,596.678578,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
20145,596.678578,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
20146,596.679513,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
20147,596.680238,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local, ""QM"" question"
20148,596.702218,203.153.147.105,224.0.0.251,MDNS,970,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 443 NPI3E7C1D.local A, cache flush 203.153.147.105 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c1d NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local NSEC, cache flush NPI3E7C1D.local"
20149,596.702218,fe80::b20c:d1ff:fe3e:7c1d,ff02::fb,MDNS,990,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 443 NPI3E7C1D.local A, cache flush 203.153.147.105 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c1d NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C1D)._ipps._tcp.local NSEC, cache flush NPI3E7C1D.local"
20150,596.702449,fe80::cad9:d2ff:feb1:3c75,ff02::fb,MDNS,963,"Standard query response 0x0000 PTR HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local PTR HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local TXT, cache flush NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local"
20151,596.702958,Cisco_c3:cf:40,Broadcast,ARP,60,Who has 203.153.150.254? Tell 203.153.150.231
20152,596.702958,fe80::f639:9ff:febf:b80,ff02::fb,MDNS,994,"Standard query response 0x0000 PTR HP Color LaserJet MFP M281fdw (BF0B80)._ipp._tcp.local TXT, cache flush PTR HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local SRV, cache flush 0 0 631 NPIBF0B80.local NSEC, cache flush HP Color LaserJet MFP M281fdw (BF0B80)._ipp._tcp.local NSEC, cache flush HP Color LaserJet MFP M281fdw (BF0B80)._ipps._tcp.local"
20153,596.704955,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local, ""QM"" question"
20154,596.70558,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local, ""QM"" question"
20155,596.706367,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local, ""QM"" question"
20156,596.707022,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,134,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local, ""QM"" question"
20157,596.707677,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20158,596.708202,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20159,596.708863,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20160,596.709382,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20161,596.72671,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 SRV HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local, ""QM"" question"
20162,596.727349,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 TXT HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local, ""QM"" question"
20163,596.727865,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 TXT HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local, ""QM"" question"
20164,596.72852,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,131,"Standard query 0x0000 SRV HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local, ""QM"" question"
20165,596.729185,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local, ""QM"" question"
20166,596.729833,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local, ""QM"" question"
20167,596.730486,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,131,"Standard query 0x0000 SRV HP PageWide Pro 477dw MFP [F35334]._ipps._tcp.local, ""QM"" question"
20168,596.731149,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 SRV HP LaserJet Pro M501dn (8E6B82)._ipps._tcp.local, ""QM"" question"
20169,596.741114,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20170,596.741406,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20171,596.742263,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 TXT HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20172,596.742406,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,130,"Standard query 0x0000 SRV HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local, ""QM"" question"
20173,596.757125,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 SRV HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local, ""QM"" question"
20174,596.757624,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 TXT HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local, ""QM"" question"
20175,596.758301,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 SRV HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local, ""QM"" question"
20176,596.758731,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,129,"Standard query 0x0000 TXT HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local, ""QM"" question"
20177,596.77207,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20178,596.772715,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20179,596.773361,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20180,596.774148,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local, ""QM"" question"
20181,596.791867,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
20182,596.791935,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
20183,596.802602,fe80::8669:93ff:fef9:caf8,ff02::fb,MDNS,1025,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 631 NPIF9CAF8.local SRV, cache flush 0 0 631 NPIF9CAF8.local A, cache flush 203.153.148.9 AAAA, cache flush fe80::8669:93ff:fef9:caf8 NSEC, cache flush HP Color LaserJet M255dw (F9CAF8)._ipps._tcp.local NSEC, cache flush NPIF9CAF8.local NSEC, cache flush HP Color LaserJet M255dw (F9CAF8)._ipp._tcp.local"
20184,596.802745,fe80::cad9:d2ff:feb1:3c75,ff02::fb,MDNS,1050,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 631 NPIB13C75.local SRV, cache flush 0 0 631 NPIB13C75.local A, cache flush 203.252.195.7 AAAA, cache flush fe80::cad9:d2ff:feb1:3c75 NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipps._tcp.local NSEC, cache flush NPIB13C75.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C75)._ipp._tcp.local"
20185,596.802858,fe80::b20c:d1ff:fe3e:7c0c,ff02::fb,MDNS,977,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 443 NPI3E7C0C.local A, cache flush 203.153.148.12 AAAA, cache flush fe80::b20c:d1ff:fe3e:7c0c NSEC, cache flush HP Color LaserJet MFP M477fdw (3E7C0C)._ipps._tcp.local NSEC, cache flush NPI3E7C0C.local"
20186,596.803007,fe80::4aba:4eff:fe39:b521,ff02::fb,MDNS,954,"Standard query response 0x0000 PTR HP LaserJet MFP M227fdw (39B521)._ipp._tcp.local TXT, cache flush PTR HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local SRV, cache flush 0 0 631 npi39b521.local NSEC, cache flush HP LaserJet MFP M227fdw (39B521)._ipp._tcp.local NSEC, cache flush HP LaserJet MFP M227fdw (39B521)._ipps._tcp.local"
20187,596.805763,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 SRV HP LaserJet MFP M227fdw (39B521)._ipp._tcp.local, ""QM"" question"
20188,596.806389,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 SRV HP LaserJet MFP M227fdw (39B521)._ipp._tcp.local, ""QM"" question"
20189,596.807037,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
20190,596.80756,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 TXT HP LaserJet MFP M227fdw (39B521)._ipp._tcp.local, ""QM"" question"
20191,596.808083,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,128,"Standard query 0x0000 TXT HP LaserJet MFP M227fdw (39B521)._ipp._tcp.local, ""QM"" question"
20192,596.808621,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 SRV HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
20193,596.82015,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
20194,596.820224,fe80::dd64:3ef6:744f:3b74,fe80::2984:9987:c6bd:d0f4,UDP,1304,3702  >  55653 Len=1242
20195,596.82032,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,135,"Standard query 0x0000 TXT HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local, ""QM"" question"
20196,596.821218,ExtremeNetwo_99:f3:e0,Broadcast,ARP,60,Who has 203.153.147.108? Tell 203.153.147.234
20197,596.823573,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,TCP,86,56396  >  5357 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM
20198,596.823662,fe80::dd64:3ef6:744f:3b74,fe80::2984:9987:c6bd:d0f4,TCP,86,"5357  >  56396 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
20199,596.824344,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,TCP,74,56396  >  5357 [ACK] Seq=1 Ack=1 Win=1059840 Len=0
20200,596.824344,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,TCP,314,"56396  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=1059840 Len=240 [TCP segment of a reassembled PDU]"
20201,596.824344,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,HTTP/XML,807,POST /0a2710ff-95e2-4252-a535-01b91dc2b280/ HTTP/1.1 
20202,596.824447,fe80::dd64:3ef6:744f:3b74,fe80::2984:9987:c6bd:d0f4,TCP,74,5357  >  56396 [ACK] Seq=1 Ack=974 Win=2096896 Len=0
20203,596.826659,fe80::dd64:3ef6:744f:3b74,fe80::2984:9987:c6bd:d0f4,IPv6,2425,[Malformed Packet]
20204,596.827616,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,TCP,74,[TCP ACKed unseen segment] 56396  >  5357 [ACK] Seq=974 Ack=2352 Win=1059840 Len=0
20205,596.828793,ExtremeNetwo_9b:97:71,Broadcast,ARP,60,Who has 203.153.147.108? Tell 203.153.147.232
20206,596.831171,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,TCP,74,"56396  >  5357 [FIN, ACK] Seq=974 Ack=2352 Win=1059840 Len=0"
20207,596.831241,fe80::dd64:3ef6:744f:3b74,fe80::2984:9987:c6bd:d0f4,TCP,74,"[TCP Previous segment not captured] 5357  >  56396 [FIN, ACK] Seq=2352 Ack=975 Win=2096896 Len=0"
20208,596.831797,fe80::2984:9987:c6bd:d0f4,fe80::dd64:3ef6:744f:3b74,TCP,74,56396  >  5357 [ACK] Seq=975 Ack=2353 Win=1059840 Len=0
20209,596.836913,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,284,"Standard query 0x002c PTR _alljoyn._tcp.local, ""QU"" question PTR _alljoyn._udp.local, ""QU"" question TXT TXT"
20210,596.836913,ExtremeNetwo_99:f4:35,Broadcast,ARP,60,Who has 203.153.147.108? Tell 203.153.147.233
20211,596.838382,fe80::2984:9987:c6bd:d0f4,ff02::fb,MDNS,299,"Standard query 0x002d PTR _alljoyn._tcp.local, ""QU"" question PTR _alljoyn._udp.local, ""QU"" question TXT TXT"
20212,596.847138,ExtremeNetwo_9a:57:87,Broadcast,ARP,60,Who has 203.153.147.108? Tell 203.153.147.235
20213,596.87209,fe80::cad9:d2ff:feb1:5c18,ff02::fb,MDNS,1016,"Standard query response 0x0000 PTR HP Color LaserJet MFP M281fdn (B15C18)._ipp._tcp.local TXT, cache flush PTR HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local SRV, cache flush 0 0 631 NPIB15C18.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B15C18)._ipp._tcp.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B15C18)._ipps._tcp.local"
20214,596.872402,fe80::cad9:d2ff:feb1:3c73,ff02::fb,MDNS,994,"Standard query response 0x0000 PTR HP Color LaserJet MFP M281fdn (B13C73)._ipp._tcp.local TXT, cache flush PTR HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local SRV, cache flush 0 0 631 npib13c73.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C73)._ipp._tcp.local NSEC, cache flush HP Color LaserJet MFP M281fdn (B13C73)._ipps._tcp.local"
